tweetid,authorid,content,lang,date,source,geo,retweetcount,likecount,quotecount
1554187336426160135,4728614175,EPL He’ll Cause Unrest – McCoist Warns Man United Over Ronaldo ,en,20220801T19 28 31 000Z,WordPress com,,0,0,0
1554187308726947842,1370033889117409280,ucompetence rharris16 nocontextunited could seen Ronaldo poor one 2s could progressed ball chose criticize garner Shame ,en,20220801T19 28 24 000Z,Twitter Android,,0,0,0
1554187289458253833,1540379600466886656,moltres1309 Ash7 Biswarup1997 leocallaghan15 Munit2234 leakcr7 footbalIrecords Yh euros competitive doubt,en,20220801T19 28 19 000Z,Twitter Android,,0,0,0
1554187280155377666,1521062985325846529,justbrown U captain ronaldo walie u ready get points Mine tho ,en,20220801T19 28 17 000Z,Twitter Android,,0,5,2
1554187259703726080,1456016450150440960,‘un… //t co/nfBjOi04xN Football ,en,20220801T19 28 12 000Z,Tweet Suite,,0,0,0
1554187177470443520,1216069189066162180,"mpmanutd ManUtd It didn't run out, got done owners meeting targets fans still peeling one Ronaldo beyond feeble mind ",en,20220801T19 27 53 000Z,Twitter Android,,0,5,0
1554187169773887490,2777775506,EPL He’ll cause unrest – McCoist warns Man United over Ronaldo ,en,20220801T19 27 51 000Z,WordPress com,,0,0,0
1554187160013660161,146831955,"Transfer news LIVE Man Utd De Jong worries, Chelsea Cucurella problem, Newcastle new bid ",en,20220801T19 27 49 000Z,TweetDeck,,1,5,0
1554187145451036674,1267115788785184770,EPL He’ll cause unrest – McCoist warns Man United Ronaldo ,en,20220801T19 27 45 000Z,Revive Social App,,0,0,0
1554187133086212098,1537199897329422340,SpursJourno must sign Vvd Ronaldo Messi Mbappe Neymar cos people like super dave transfer dude whatever name mentions people take gospel they're playing 424 beginner fifa ,en,20220801T19 27 42 000Z,Twitter Android,,0,4,0
1554187132469760000,1401287184439709697,Pokerface7 felixszn could start Sunday score Hatrick It’s ronaldo,en,20220801T19 27 42 000Z,Twitter iPhone,,0,0,0
1554187119387713537,1259996036560543744,alexwoody348 Melomerc10 RichieCharger stavfps sugarbread cus fr shit crazy hating ronaldo messi don’t even know ,en,20220801T19 27 39 000Z,Twitter iPhone,,0,1,0
1554187107010232327,1324674371101872130,"iconthegoat forevoid Ashleytxtt KieranCFC88 Zackieboy0 NasirAh62269817 ShanviMessi Stop crying mentions Called dickrider whole account hating Messi praising CR7 Get grip, Messi playmaker, it's like comparing KDB Haaland, That's reason Messi assists goals finished top assister Ligue 1 ",en,20220801T19 27 36 000Z,Twitter Android,,0,0,0
1554187106288820224,1527242894784057344,"MrFilipeOrlando pr, Ronaldo nowhere near Messi’s talent…The worse thing world ever witnessed comparing Ronaldo Messi",en,20220801T19 27 36 000Z,Twitter iPhone,,0,35,0
1554187096427941888,1452752919355293696,Ash7 Nbanacho1 Biswarup1997 leocallaghan15 Munit2234 leakcr7 footbalIrecords Rest ,en,20220801T19 27 33 000Z,Twitter iPhone,,1,3,0
1554187096226533376,1462709185271894022,Brother I show hundreds posts accounts trolled Messi praised Ronaldo don't even start football ability get gap smaller gap ur forehead ur hairline ,en,20220801T19 27 33 000Z,Twitter Android,,1,1,0
1554187095190683648,1542879292316684288,"Honestly, sick Man City transfer window If Bernardo wants go, let player bigger club [see Ronaldo] Lost Cucurella LB letting Zinny go can’t buy common sense, evidently ",en,20220801T19 27 33 000Z,Twitter iPhone,,0,2,0
1554187065859907585,1396490689832263686,AbedeGondewe clubs contacted MU Cristiano Ronaldo,en,20220801T19 27 26 000Z,Twitter Android,,0,1,0
1554187059815931905,1123387570845560832,"The last time Ronaldo scored, Messi 34 years He’s 35 ",en,20220801T19 27 25 000Z,Twitter iPhone,,24,47,0
1554187015536578560,3913586187,erlingtxt got carried referees Ronaldo ,en,20220801T19 27 14 000Z,Twitter Web App,,0,0,0
1554187006808363008,513583535,sportbible real Ronaldo Cristiano,en,20220801T19 27 12 000Z,Twitter iPhone,,0,2,0
1554187002492473345,1527771169914486786,"PandaSenpa1 relevance playing behind closed doors realise every team also played behind closed doors also scored goals 2019/2020 season without Ronaldo, finishing 3rd process ",en,20220801T19 27 11 000Z,Twitter iPhone,,0,0,0
1554186982796021771,1458850079222251532,"Ronaldo wants leave utd wants tear contract allowing sign free transfer elsewhere according press reports heres idea ,why doesnt buy contract thus compensating utd transfer fee paid juve I'll bet wont ",en,20220801T19 27 06 000Z,Twitter Android,,0,0,0
1554186970334695428,1547368274190532610,"XDVXY10i salahszn11 man, CR7TheGreatest, bought account catfish cus can't make accounts anymore, twitter fxcked ",en,20220801T19 27 03 000Z,Twitter Web App,,0,0,0
1554186936755036160,3136650108,folahanjnr Thefaithfullady Chelsea Ronaldo sure you're saved ,en,20220801T19 26 55 000Z,Twitter Android,,0,1,0
1554186859751907329,800764328303423488,Jesus31145 africankingcr7 rachelabrose SealOfSaints Right want pass narrative women happy single small number vs vast majority population ,en,20220801T19 26 37 000Z,Twitter Android,,0,0,0
1554186845273161728,1530674207088156673,"Ronaldo robbed golden ball 2016 UCL, CWC trophies lost matches Uefa Super Cup Euro 51 goals, 15 assists, 66 G/A 48 matches UCL Topscorer Player Year Portugal FIFA footballer year Uefa best player Europe",en,20220801T19 26 33 000Z,Twitter Android,,0,1,0
1554186838855802883,1540379600466886656,moltres1309 Biswarup1997 Ash7 leocallaghan15 Munit2234 leakcr7 footbalIrecords lose interest football bro cause bants,en,20220801T19 26 32 000Z,Twitter Android,,0,0,0
1554186832321159169,1447257307281305603,"Argentinian footballer, Cristian Tirone, arrested punching female referee floor sent insulting her | Maddison Watford Sarr Cucurella Ronaldo Messi Man Utd Pelosi Leicester Liverpool Arsenal Man City Chelsea Mondayvibes | ",en,20220801T19 26 30 000Z,Twitter Android,,14,21,0
1554186813639639040,1210116357376880641,EuropaLeague Na one go pain Ronaldo ,en,20220801T19 26 26 000Z,Twitter iPhone,,0,0,0
1554186813086089216,1550480663735926784,Ronaldo new club right ,en,20220801T19 26 26 000Z,Twitter iPhone,,112,186,4
1554186792211038210,1177864820101660672,"You guys don’t understand Ronaldo knee injury, thats cant pass forward ",en,20220801T19 26 21 000Z,Twitter Android,,0,0,0
1554186766332076033,818534743683764224,sportbible one Ronaldo R9,en,20220801T19 26 15 000Z,Twitter iPhone,,0,0,0
1554186755825442821,166706946,"UtdRyan Move Ronaldo U21 squad, sit back watch unravle Mendes crying human slavery media I find popcorn six pack Ronaldo rips contract pays club deadline day ",en,20220801T19 26 12 000Z,Twitter iPhone,,0,0,0
1554186741061488640,971077218175733762,vandebackk felixszn Dont Think Ronaldo fit play full game,en,20220801T19 26 09 000Z,Twitter iPhone,,0,0,0
1554186739463356416,1476007208471171072,"OfficialFPL Man yall bugging , really dont wanna squad wanna another 8Mil mid since 70% , cant afford , since jesus became Ronaldo high demand lol",en,20220801T19 26 08 000Z,Twitter Android,,0,0,0
1554186728608497664,1161725303154253824,"imTcm19 ‘Ronaldo ruined fluidity Man Utd’ Greenwood key player arrested Rashford surgery, euros slander regret Pogba Injured Varane Injured Sancho adapting prem first szn Martial loan Apparently ronaldos fault",en,20220801T19 26 06 000Z,Twitter Web App,,0,0,0
1554186717892157441,1390058557312225280,Ronaldo asked join Arsenal FOLLOW FOOTBALL CONTENT ️ CR7 Chelsea Leicester City Cucurella Fofana 30bg Bernardo Hijack FC Boehly Puig Alexis Sanchez Dennis Balde Tielemans John Terry Telles Chelsea Chilwell Hermes Fofana Dumfries Hermes Gvardiol ,en,20220801T19 26 03 000Z,Twitter iPhone,,67,285,3
1554186665803014147,486856470,UnitedbyKH FACTS BRO I issue Ronaldo Varane leaving Replace realquality bums club ,en,20220801T19 25 51 000Z,Twitter iPhone,,0,2,0
1554186641778135040,1487717226962735104,"mufcmacca70 kid born walk footsteps Best, Cantona, Ronaldo wear 7 shirt us",en,20220801T19 25 45 000Z,Twitter Android,,0,0,0
1554186634094157827,1358355411754188800,Etleau cpasmelo De maniere globale Messi ️ Ronaldo Goals Assists G/A Trophies Ballon d’Or Golden Boots Freekicks Penalties Outsidethebox Goals Key Passes Dribbles Awards MOTM,en,20220801T19 25 43 000Z,Twitter iPhone,,0,7,0
1554186622983233536,1452752919355293696,JNTUhfrauds OlawaleMorrett Exactly don't know motivate team like Zlatan Milan Ronaldo self centered diva,en,20220801T19 25 40 000Z,Twitter iPhone,,0,0,0
1554186619103485953,2592660002,Ronaldo GOAT TalkYourTalk CR7,en,20220801T19 25 40 000Z,Twitter Android,,0,0,0
1554186618701025281,1549020627901759491,ManUtdMania Maxnited Ronaldo wanted club show ambition nope hate believe media idots GlazersOut,en,20220801T19 25 39 000Z,Twitter Android,,0,3,0
1554186610979221504,1127211416778366982,"AliFerhun Every top footballed hated, said Ronaldo hated 20 years give response now",en,20220801T19 25 38 000Z,Twitter iPhone,,0,0,0
1554186592155312130,1213209357812289536,EPL He’ll cause unrest – McCoist warns Man United over Ronaldo ,en,20220801T19 25 33 000Z,WordPress com,,0,0,0
1554186578070851589,800764328303423488,Jesus31145 africankingcr7 rachelabrose SealOfSaints true comes surveys demographic shows women least 40 years old make good income childless single 1 3 women age 42 medication depression reason ,en,20220801T19 25 30 000Z,Twitter Android,,0,0,0
1554186523695882240,1381567258519085059,Rdsat footyadvocate Ronaldo could shit face they'll still find way defend take blame themselves,en,20220801T19 25 17 000Z,Twitter Web App,,0,4,0
1554186493077381120,935486445158006784,"You might think it's women materialistic till meet CR7 Mans wants play UCL football didn't work for, settle EL ffs That's new level ",en,20220801T19 25 09 000Z,Twitter Android,,7,38,0
1554186455848976384,1407785602464972803,Veemal87 UtdXclusive rioferdy5 Lol it's Ronaldo fault last season rashford poor bruno finishing terrible ‍♂️,en,20220801T19 25 01 000Z,Twitter Android,,0,2,0
1554186453143457793,1447899912214130692,"Frank Leboeuf slammed Cristiano Ronaldo leaving Old Trafford halftime ""It's professional due respect fact I appreciate player he's achieved career, it's professional respectful towards club ",en,20220801T19 25 00 000Z,Twitter Web App,,2,15,2
1554186450354200577,3073594633,TheBoiSantana Respectfully prime vs prime im sure would say Messi longevity wise Ronaldo shown prowess craft amazing 2 best we’ll ever see lifetimes ,en,20220801T19 24 59 000Z,Twitter iPhone,,0,0,0
1554186419773530122,1413556082077745161,"Suleman676here goal JesseLingard NFFC NFFC Lingard better footballer Ronaldo Don't get wrong, Ronaldo obviously better career arguably Real Madrid legend terms individual quality guy better player ",en,20220801T19 24 52 000Z,Twitter Web App,,0,6,0
1554186397652860934,1298702864156680192,UtdXclusive rioferdy5 rioferdy5 many goals Bruno front 3 score season ronaldo came back single player may score many ronaldo team sure hell score without him,en,20220801T19 24 47 000Z,Twitter iPhone,,2,37,0
1554186380338757634,1535694177933176833,Only Cristiano Ronaldo YouTube,en,20220801T19 24 43 000Z,Twitter Web App,,0,0,0
1554186369785806848,1053380097108045830,"UnitedStandMUFC In De jong, Sesko, Milinkovicsavic, Antony, Belotti Bailly, Garner, Chong, AWB, Telles, Hannibal, Ronaldo, Amad I want rest tranferwindow, kind realistic ",en,20220801T19 24 40 000Z,Twitter iPhone,,2,2,2
1554186351284817920,1386754277444624387,SeanPiny AbdeGOAT Ronaldo never GOAT begin lad,en,20220801T19 24 36 000Z,Twitter iPhone,,0,0,0
1554186342422253568,1122153975200063488,'He's definitely level squad' Ten Hag rates Ronaldo's chances starting Brighton clash ,en,20220801T19 24 34 000Z,IFTTT,,0,0,0
1554186339058438147,1450424774186909702,trentftbl Pele ronaldo better,en,20220801T19 24 33 000Z,Twitter iPhone,,0,0,0
1554186334666899456,1316416390715387904,"clexetweets Ronaldo agenda man,the twist funny ",en,20220801T19 24 32 000Z,Twitter iPhone,,0,0,0
1554186306682486785,2411490919,StretfordPaddck If CR7 stays Bruno bench player 6 10 games season If CR7 leaves go back playing false 9 like first joined ,en,20220801T19 24 25 000Z,Twitter iPhone,,0,0,0
1554186298113638400,740720708972511233,LukeJenner19 mufcMPB Dejong wage 350k extra 200k deducted salary per week debt cleared salary wouldn’t 550k 350k can’t pay pay Ronaldo,en,20220801T19 24 23 000Z,Twitter iPhone,,0,0,0
1554186290496774145,2748934389,"UnitedZone2 Itshaber represents Ronaldo, wants leave that's public knowledge now",en,20220801T19 24 21 000Z,Twitter Android,,0,0,0
1554186288584089601,1535334645277069314,"joelyhansen3 WoolleyWanderer sportbible Bro, Messi GOAT debate statpadding, undeserved awards dribbling 2011 2015 Ronaldo beats ends ",en,20220801T19 24 21 000Z,Twitter Web App,,0,11,0
1554186287627640833,1360277483132657672,RBNationManiac AnkurMessi Ronaldo 6 Messi 6 Argue wall ,en,20220801T19 24 21 000Z,Twitter iPad,,0,0,0
1554186283274027009,1433062655208538115,Ashleytxtt BelkaceFCB Sorry say time Ronaldo outperformed Messi 202122 season ,en,20220801T19 24 19 000Z,Twitter Android,,0,0,0
1554186252798361603,1176941746862923776,"yanks100 TheBoiSantana Messi extremely hardworking Ronaldo extremely talented well Really don't like argument, makes 0 sense R9 Dinho extremely talented yet never achieved Ronnie Messi There's reason they're GOATS, hardwork talent ",en,20220801T19 24 12 000Z,Twitter Android,,0,0,0
1554186231159742465,1912522274,'He's definitely level squad' Ten Hag rates Ronaldo's chances starting Brighton clash ️ ️ Bet via ⟶ √ ,en,20220801T19 24 07 000Z,dlvr it,,0,0,0
1554186224851685376,540848246,Remove Ronaldo's picture frame clowns ,en,20220801T19 24 06 000Z,Twitter Android,,0,1,0
1554186220154257408,484082519,ssmbcr7 urstrulyMahesh Poster deisgnss kudaa bagundevi Apatlo publicity posters max every street loo undevi gaa Alaa every week posters chusthu bhale undedhii ley Miss days Cinema ,en,20220801T19 24 04 000Z,Twitter Android,,0,0,0
1554186215007457282,1452752919355293696,Lordthoraxis KieranNunny JustMUFC Pepecrazy RashySzn10 Ronaldo got subbed United scored ,en,20220801T19 24 03 000Z,Twitter iPhone,,0,2,0
1554186211413172230,1517207788274991104,InfiniteBVB Sporting Chelsea Ronaldo nothing else ,en,20220801T19 24 02 000Z,Twitter Android,,0,1,0
1554186202139353090,841029933564493824,Ronaldo would bag 30 league ,en,20220801T19 24 00 000Z,Twitter iPhone,,0,1,0
1554186168413179906,1464221380090949632,JaimyRM goal JesseLingard NFFC clear ronaldo,en,20220801T19 23 52 000Z,Twitter Web App,,0,14,0
1554186157986021377,1522748052834066433,goal JesseLingard NFFC Better Ronaldo,en,20220801T19 23 50 000Z,Twitter iPhone,,0,1,0
1554186141632454658,1540379600466886656,Biswarup1997 Portugalgiant Ash7 leocallaghan15 Munit2234 leakcr7 footbalIrecords Imagine beaten young boys Lyon Messi washed idol UCL final semi finals cry,en,20220801T19 23 46 000Z,Twitter Android,,0,0,0
1554186114180710401,1260527314737205248,crayonthis Pls don't draw tattoo like Cr7 ,en,20220801T19 23 39 000Z,Twitter Android,,0,4,0
1554186085005111296,1656039468,Ten Hag hates Ronaldo already ,en,20220801T19 23 32 000Z,Twitter iPhone,,0,0,0
1554186082736021508,474627071,Ik3chukwuM PappyGrande shwein Garner get sense Ronaldo get sense,en,20220801T19 23 32 000Z,Twitter Android,,1,1,0
1554186068391510017,1380420834385391617,Sanw3l Ronaldoprom Ohoo,en,20220801T19 23 28 000Z,Twitter Web App,,0,0,0
1554186061571432448,1195802373899243520,goal JesseLingard NFFC Better Ronaldo,en,20220801T19 23 27 000Z,Twitter Android,,0,8,0
1554186045272604674,1410687153668083716,AnthonyMahoney3 Breaking Celtic reject Ronaldo,en,20220801T19 23 23 000Z,Twitter Android,,0,4,0
1554186044567855104,1502953415344898051,"Nbanacho1 Ash7 Biswarup1997 leocallaghan15 Munit2234 leakcr7 footbalIrecords difficult me, would say natuons league ahead taken serious tournaments euros imo is",en,20220801T19 23 23 000Z,Twitter iPhone,,0,0,0
1554186027639660544,1353842951017947139,"Prime Hazard, that’s Ronaldo, Giggs Hazard comparisons prime Ashley young performance ",en,20220801T19 23 19 000Z,Twitter iPhone,,0,0,0
1554186015501336578,3379224029,MrFilipeOrlando Hahahaha know kids don't watch football football tiktoks think Ronaldo Goat That's much pr gave career,en,20220801T19 23 16 000Z,Twitter Android,,0,46,0
1554186013039362049,1447899912214130692,"""To fair, me, Paul Scholes Nicky Butt standing going 'this kid's unbelievable, we've got sign him' got coach delayed hour half, said deal sign Ronaldo "" ",en,20220801T19 23 15 000Z,Twitter Web App,,0,4,0
1554185965773754370,2380276111,vinl socialsharing text share noUrl ,en,20220801T19 23 04 000Z,Twitter Android,,0,0,0
1554185954340077575,966430643516313600,Actually Kenny gt CR7,en,20220801T19 23 01 000Z,Twitter iPhone,,0,0,0
1554185932974194692,904610447076114432,highimnas TenSlag sankatweets Ronaldo dumb shit like since days back Madrid tbh,en,20220801T19 22 56 000Z,Twitter iPhone,,0,0,0
1554185905514192898,1305915503106576384,"I remember KD beefing Stephen Smith, quoting Draymond, replying fans Twitter…premier league nerdies “impressed” entertainment imagine Ronaldo something even close it, they’d want k1ll kids",en,20220801T19 22 49 000Z,Twitter iPhone,,0,5,0
1554185903865602048,818809109415870465,malaciaga FabrizioRomano even bad signing If signed United fans would calling Ronaldo 2 0 ,en,20220801T19 22 49 000Z,Twitter Android,,0,5,0
1554185898069213185,1447899912214130692,"Rio told Mason Mount amp Declan Rice live FIFA EA SPORTS ""We played Sporting 2003, get HT amp O'Shea must've needed oxygen tank next bits amp sitting panting telling get closer Ronaldo amp couldn't even answer "" ",en,20220801T19 22 48 000Z,Twitter Web App,,0,6,1
1554185895313657863,1504150843595145227,Man Utd unimpressed Cristiano Ronaldo’s actions snubbing Erik ten Hag teamtalk quitting friendly early ,en,20220801T19 22 47 000Z,WordPress com,,0,0,0
1554185864066072576,486856470,Some criticise Ronaldo Varane end defend Maguire Rashford Absolutely shameful behaviour ,en,20220801T19 22 40 000Z,Twitter iPhone,,12,88,1
1554185862467833856,1225065351337013248,Mujtabarmfc MeticulousViews Ronaldo’s life ended messi dancing bcs meticulous views supporting ,en,20220801T19 22 39 000Z,Twitter iPhone,,0,1,0
1554185835527999488,222228254,TKTairu SkySportsPL third highest goalscorer 6 Greenwood yeah… it’s Ronaldo’s fault others weren’t scoring It’s also fault conceded much scored Man needed pull trees hom away Spurs cos defense couldn’t stop leaking goals ,en,20220801T19 22 33 000Z,Twitter iPhone,,0,0,0
1554185831509811201,1272106320, Jorge Mendes still actively trying find Cristiano Ronaldo new club end transfer window 'everything can' make transfer happen Source MailSport ,en,20220801T19 22 32 000Z,Twitter Android,,0,0,0
1554185820399173637,2741901083,LM7joe10 BelkaceFCB Every version Ronaldo better Messi CL humiliations,en,20220801T19 22 29 000Z,Twitter Android,,0,1,0
1554185796390998016,999855796887289856,"SkySportsPL body talks Man U players leaving match preseason game, cuz Ronaldo people talk negatively Ronaldo present, need recognization last season, yes could leave there’s good offer he’s happy back Man U",en,20220801T19 22 23 000Z,Twitter iPhone,,0,0,0
1554185775130071042,375501477,"Just saw video Cristiano vs Rayo Vallecano friendly impressed Baba needs hard work, training n fitness CR7 KingOfTheGame ManUVsRValecano PreSeasonMatches",en,20220801T19 22 18 000Z,Twitter Android,,0,0,0
1554185771464245249,1470476323822968839,talkSPORT If people actually research wasn’t senior player go early let’s focus Ronaldo ,en,20220801T19 22 17 000Z,Twitter iPhone,,0,1,0
1554185714044227587,30985716,"sonny8s Beanlozy HotspurEdition Ferguson also signed Ronaldo, Evra, Van Nistelrooy, Stam, Vidic getting right player",en,20220801T19 22 04 000Z,Twitter Android,,0,0,0
1554185709803606016,1100601883280822272,Sports Man Utd’s Cristiano Ronaldo ‘selfish’ wantaway striker told he’s ‘unrealistic’ ,en,20220801T19 22 03 000Z,dlvr it,,0,0,0
1554185704095502336,1429695032202825730,roadto2022en Cristiano Ronaldo already trolled everyone guys start trolling Ronaldo go then,en,20220801T19 22 01 000Z,Twitter Android,,0,1,0
1554185682007969793,3913586187,"Gematriaalert1 Filom25 bader19810 djjjj777 TimelineCR7 didn't win league without And, they've never won UCL Ronaldo took United Juventus made worse ",en,20220801T19 21 56 000Z,Twitter Web App,,0,0,0
1554185656406102017,1540379600466886656,moltres1309 Ash7 Biswarup1997 leocallaghan15 Munit2234 leakcr7 footbalIrecords many Ronaldo fans rating nations league ahead Copa America,en,20220801T19 21 50 000Z,Twitter Android,,0,0,0
1554185649590239232,1503684716159029248,downloadfifa markgoldbridge wouldn’t start Ronaldo ahead Martial,en,20220801T19 21 48 000Z,Twitter Web App,,0,0,0
1554185614442041344,2790673092,Didn’t Ronaldo initiate ,en,20220801T19 21 40 000Z,Twitter iPhone,,0,4,0
1554185608267972609,1283089016586416129,WHEN RONALDO RETIRES LOT JOURNALISTS WILL GO HUNGRY ,en,20220801T19 21 39 000Z,Twitter Android,,1,12,0
1554185585375514625,381600066,"Mxstermind GemTimmis86 UnitedStandMUFC Don’t want De Jong anymore I want Ronaldo I remember time Sir Alex would phoned taxi held door open cunt wanted leave beg Pathetic If Ronaldo can’t find club forced play U23s Again, hate ",en,20220801T19 21 33 000Z,Twitter iPhone,,0,0,0
1554185571706327041,1360717011207262208,"""Ronaldo underat3d midfielder "" ",en,20220801T19 21 30 000Z,Twitter Android,,0,0,0
1554185563389022210,1231316467079094272,"cidfnr Co1azo Messi won ballon fors without iniesta Xavi, since Ronaldo left Modric, kroos casemiro, won",en,20220801T19 21 28 000Z,Twitter Android,,0,0,0
1554185556850081796,938913595798249473,"PabloTorreProp forevoid Ashleytxtt KieranCFC88 Zackieboy0 NasirAh62269817 ShanviMessi agendaYou squirting cause messi scored friendlies preseason 6 league goals, want make shit suit agenda come G/A 2022 can’t say season see happens Could never CR7 Always tuning up",en,20220801T19 21 26 000Z,Twitter iPhone,,0,0,0
1554185531726209024,1170800663942639616,cfcbonez I agree could easily sign Ronaldo allow help attack,en,20220801T19 21 20 000Z,Twitter iPhone,,0,0,0
1554185503045734400,235219359,"UnitedAl7 Contractually, FDJ cannot publicly talk clubs desire leave Prviately, apprently said exactly negotiations clubs underscores everyone's intentions Except 17M reasons FDJ towing party line CR7 Well ",en,20220801T19 21 13 000Z,Twitter Web App,,0,0,0
1554185497395826688,972881072013955072,"BarcaWorldwide “I make bigger Messi, unfortunately big Ronaldo, real goat” “Sorry boss, who’s Messi ”",en,20220801T19 21 12 000Z,Twitter iPhone,,0,3,0
1554185441380794370,31433118,UtdXclusive rioferdy5 forgetting season Ronaldo came Man Utd scored 121 goals competitions Ronaldo played last season Man Utd scored 71 goals competitions‍♂️ ,en,20220801T19 20 59 000Z,Twitter Android,,1,10,0
1554185426558193666,1544087320521064456,"Richy6721 smcn1916 stephgodfrey88 Listen son acted like I’d slag need open eyes cant see wood trees Ronaldo person dont give flying united, im back chance back weeks ago couldn’t arsed",en,20220801T19 20 55 000Z,Twitter iPhone,,0,1,0
1554185398691168256,1540379600466886656,Biswarup1997 moltres1309 Ash7 leocallaghan15 Munit2234 leakcr7 footbalIrecords Ironic,en,20220801T19 20 49 000Z,Twitter Android,,0,0,0
1554185392945086465,1513503096231677958,TenSlag why’s guy still passing Ronaldo ,en,20220801T19 20 47 000Z,Twitter iPhone,,0,0,0
1554185370018906113,1502953415344898051,"Biswarup1997 Nbanacho1 Ash7 leocallaghan15 Munit2234 leakcr7 footbalIrecords would ronaldo fans, fandoms made lose interest football",en,20220801T19 20 42 000Z,Twitter iPhone,,0,1,0
1554185365359034371,487966872,"ZarRedIssue I don't mind giving folk second chance, it's funny we'll everyone else want CR7 basically well behaved version exact thing, based sides we've picked socalled dressing room feuds ",en,20220801T19 20 41 000Z,Twitter Android,,0,0,0
1554185301140144128,1492664014618480647,MrMETV cristiano ronaldo Messi play dogs ,en,20220801T19 20 25 000Z,Microsoft Power Platform,,0,0,0
1554185297423900672,1551330585750241280,"No personal terms agreed de Jong YET, difficult situation Ronaldo, it’s 50/50 ",en,20220801T19 20 24 000Z,Twitter iPhone,,1,7,0
1554185296618655745,1411048606073864192,Messi’s PR thing keeping relevant nowadays can’t even deny It’s obvious media antiRonaldo ,en,20220801T19 20 24 000Z,Twitter iPhone,,0,1,0
1554185290881060864,1087792602,africankingcr7 rachelabrose SealOfSaints Since feminism started study reveled women reporting lower level happiness big predicator women happiness family children That’s invest chewy 10 years going lot single women pets,en,20220801T19 20 23 000Z,Twitter iPhone,,0,0,0
1554185289182101504,222228254,"TKTairu SkySportsPL Lol In history football, striker Ronaldo blamed team finishing 6th scoring 18 league goals team didn’t win matches without Season starts 6 days I hope Ronaldo leaves great without him, right",en,20220801T19 20 22 000Z,Twitter iPhone,,0,0,0
1554185269561147393,735204624,A clip 37year old Ronaldo enough guy come conclusion Messi better I hate app ,en,20220801T19 20 18 000Z,Twitter iPhone,,0,0,0
1554185259759050752,547091004,shapeshifter158 sportbible ManUtd Bra United got maguire n co Cr7 put goals conceded many United winners besides goat,en,20220801T19 20 15 000Z,Twitter iPhone,,0,0,0
1554185258647429120,1359629584916881410,Nbanacho1 Ash7 leocallaghan15 Munit2234 leakcr7 footbalIrecords FIFA recognize competitive Yes Keep crying Pessians ,en,20220801T19 20 15 000Z,Twitter Web App,,0,0,0
1554185224497799168,1429695032202825730,"Btw, ronaldo Messi ",en,20220801T19 20 07 000Z,Twitter Android,,8,123,0
1554185205958819840,1400781126,Unreal Travel travelphotography travelblog Taiwan Kosovo Serbia คิมเบอร์ลี่ BBNaija qanda WATCHTOEARN WEURO2022 englot IVE onlyfans PLLOriginalSin PValley LoveIsland KenyaDecides goth FIFA23 SummerSlam NCT127 voxto CR7 Messi,en,20220801T19 20 03 000Z,Twitter iPhone,,0,0,0
1554185166066786305,1478187947698663426,captainvarane JoeTech99 cristianopeak Literally seen actual facts front still can't accept Ronaldo's stats also include Super cups cup finals ffs ,en,20220801T19 19 53 000Z,Twitter Web App,,0,0,0
1554185152804290561,1518319306085482500,"CammmUK TeekewFNBR check shit people give Ronaldo, pen Middlesbrough, disappeared atletico Liverpool etc pissy fits changing rooms",en,20220801T19 19 50 000Z,Twitter iPhone,,0,0,0
1554185127542112256,1007190282444705792,this cristianopeak guy dey always muzz esp fact Ronaldo avi ,en,20220801T19 19 44 000Z,Twitter iPhone,,0,2,0
1554185125243432961,1165248906491387904,TimelineCR7 Let bark journalists feeding families kids Ronaldo ,en,20220801T19 19 43 000Z,Twitter Android,,0,0,0
1554185120948441088,1359629584916881410,moltres1309 Nbanacho1 Ash7 leocallaghan15 Munit2234 leakcr7 footbalIrecords Messi fans sell w1fe win arguments twitter dot com horribly loses ,en,20220801T19 19 42 000Z,Twitter Web App,,0,0,0
1554185120189390849,1502953415344898051,"Nbanacho1 Ash7 Biswarup1997 leocallaghan15 Munit2234 leakcr7 footbalIrecords cant type shit, bad",en,20220801T19 19 42 000Z,Twitter iPhone,,0,0,0
1554185118519988225,1268272952430268416,DanB94 Yeah that’s without even counting Martial potentially bit better atleast past 2 season potential new forward Ronaldo left,en,20220801T19 19 42 000Z,Twitter iPhone,,0,1,0
1554185089596248067,1054299824793759744,MenstrualPains mufasajr Charley dey come post Ronaldo pics season ,en,20220801T19 19 35 000Z,Twitter iPhone,,0,1,0
1554185060227682304,1540379600466886656,Biswarup1997 Ash7 leocallaghan15 Munit2234 leakcr7 footbalIrecords professional coach player called tournament useless friendly myopic life played coached team thinks otherwise dvmb one,en,20220801T19 19 28 000Z,Twitter Android,,0,0,0
1554185051365048320,960697099556925440,RichFay RobRyanRed loan Ronaldo season,en,20220801T19 19 26 000Z,Twitter Android,,0,3,0
1554185047930011648,218861875,"MrTomMcDermott Seriously people must chill instead knitpicking every little clip social media post CR7 Haters hate If leaves leaves, can't blame If stays give 100% he's ultimate professional I wish I could say rest team",en,20220801T19 19 25 000Z,Twitter Web App,,0,0,0
1554185044096319489,1305915503106576384,The second Ronaldo calls “king” response caption calling calling “king”…these soccer nerds go mental breakdown…this American sports culture gt gt gt gt ,en,20220801T19 19 24 000Z,Twitter iPhone,,0,9,0
