tweetid,authorid,content,lang,date,source,geo,retweetcount,likecount,quotecount
1554093061088706560,1411203676681740290,VettelAMR Psychology knew Messi stans would react proof yo tweet,en,20220801T13 13 54 000Z,Twitter Android,,0,0,0
1554093057469030400,3033181929,Transfer News Arsenal goalkeeper Bernd Leno join Fulham £8m StopSellingPi Lionel Messi Lacazette Berndado Silva Rueben Abati Carter Efe Zack Orji Go Verify BeautyTukura RIAA Gold Calabar breastfeeding Big Wiz,en,20220801T13 13 53 000Z,Twitter Web App,,0,0,0
1554093048455364609,1107942830612332544,"Bro definitely choose Barcelona, doubt, tbh you, Fc Barcelona doesn't deserve someone like Messi, they're ungrateful ",en,20220801T13 13 51 000Z,Twitter Android,,0,0,0
1554093042285834242,1351932389501517825,There shouldn’t debate first place…I respect Ronaldo like watching play Messi clear It’s fact ,en,20220801T13 13 49 000Z,Twitter iPhone,,0,0,0
1554093019611250689,1495820400407760900,LouisTomlinson Lionesses prefer cr7 messi,en,20220801T13 13 44 000Z,Twitter Android,,0,0,0
1554093010157273088,1534326316044013570,"AbdeGOAT Messi 4 real international Finals shown single one If argument well Ronaldo hasn’t shown international Final, Messi played 3 UCLs scored 2, literally Ramos bigger big game player Messi",en,20220801T13 13 41 000Z,Twitter iPhone,,0,1,0
1554093009981116418,1148352372403580928,"twitpatrick pendu99 RaysSwiss Bodaalagbe marLFC ESPNFC I really fucking like Messi, even I believe Ronaldo GOAT, Messi MSN period absolute fucking genius Every time dribbled past team score assist goal i'd honestly happy even though I ain't Barca fan",en,20220801T13 13 41 000Z,Twitter Android,,0,0,0
1554093002070663168,1478122247340634116,goal Nacional Messi ruined career lol,en,20220801T13 13 40 000Z,Twitter iPhone,,0,19,0
1554092999986089984,1972909663,themike5 Fax Messi invested New PSG Project,en,20220801T13 13 39 000Z,Twitter Android,,1,30,0
1554092962476441605,1553053573126279168,SK10Football Benzema scored 44 last season people went crazy Messi CR7 set new standards,en,20220801T13 13 30 000Z,Twitter iPhone,,0,10,0
1554092949645959173,1517967465271148546,"burner52638853 bamhaoudi11 Ani7ii Ronaldo leads KO G/A that's Messi dribbles, BCC, throughballs, key passes whatnot Messi's teams underwhelming UCL opposed Madrid Also, G/A ratio P90 isn't far away Ronaldo's close gap ",en,20220801T13 13 27 000Z,Twitter Android,,0,1,0
1554092920155918338,26809005,Lionel Messi message Luis Suarez returned home Nacional ,en,20220801T13 13 20 000Z,Twitter Web App,,628,13476,5
1554092913910583299,1267922566913687552,"VallejoGOAT laligafrauds Style problem poch, missing 30% games fit lot matches well, Messi came interview said wasn't feeling fit well due injury/COVID ",en,20220801T13 13 18 000Z,Twitter Web App,,0,2,0
1554092901923057664,1476856767006994432,"""Messi system player Can't perform outside Barca "" Meanwhile Lionel Messi ",en,20220801T13 13 16 000Z,Twitter Android,,443,6063,18
1554092868913995776,879279462403244034,This Messi greatest player time ,en,20220801T13 13 08 000Z,Twitter Android,,0,1,0
1554092861641183232,1523579875201892352,"LIONEL MESSI IS greatest footballer time Lionel MESSI far better Cristiano Ronaldo, LIONEL MESSI 7 BALLON D AWARDS 6 European golden boots 50 league goals 41 TROPHIES 11 league tittles laliga top scorer 91 goals calendar year, king LEO Lionel MESSI //t co/YUXV4Jy0Tx",en,20220801T13 13 06 000Z,Twitter Android,,0,0,0
1554092853697171459,1545063481040261128,PSGINT I noticed Messi's game changed Last season walks almost time barely run stop player I saw running yesterday I happy seems confident emotionally read szn,en,20220801T13 13 04 000Z,Twitter Android,,1,47,0
1554092835737141248,959038682736013315,Sarkodie amp Messi goats ,en,20220801T13 13 00 000Z,Twitter iPhone,007690a85673314a,0,0,0
1554092808797097984,3033181929,Suspected Herdsmen Kill Seven Fresh Plateau Attack StopSellingPi Lionel Messi Lacazette Berndado Silva Rueben Abati Carter Efe Zack Orji Go Verify BeautyTukura RIAA Gold Calabar breastfeeding Big Wiz,en,20220801T13 12 53 000Z,Twitter Web App,,0,1,0
1554092782326894599,1473032518156931077,turbidity98ayo wizznaldo TeamMessi PSGEnglish Also keep energy Messi Ronaldo,en,20220801T13 12 47 000Z,Twitter iPhone,,0,0,0
1554092751217692672,1549819936310181890,What Ronaldo fans see good performace / Messi fans see good performance Nowadays people treat football Gymnastics beautiful game never judged ratings ,en,20220801T13 12 40 000Z,Twitter Web App,,6,60,0
1554092724718112768,1369541709315637251,Little things like Messi still much better guy despite old age Avoiding transition duties big age least Messi run fucking channels properly ,en,20220801T13 12 33 000Z,Twitter Android,,0,11,0
1554092702798675969,1473032518156931077,"turbidity98ayo wizznaldo TeamMessi PSGEnglish Oh Messi MOTM, thanks confirmation Played yourself",en,20220801T13 12 28 000Z,Twitter iPhone,,0,0,0
1554092686252167170,1162831469238267905,Because earth chlorine catalyst ronaldo messi even tho mbape neymar asamoah gyan suarez didnt obrafuor rice beans grammy award till sportybet kills us thats sarkodie shatta wale stonebwoy wendy wakeup ghana shay didier drogbe ,en,20220801T13 12 24 000Z,Twitter iPhone,,0,2,0
1554092655130427396,1216863397230391297,Danielhylland Cjgarrity10 sportbible players already playing future eg maradona wear terry Rooney even messi,en,20220801T13 12 17 000Z,Twitter iPhone,,0,0,0
1554092634594893825,1485534114199785473,WoniWroos mandakalyan EverythingCR7 Finals • Messi 48 G/A • Messi without Copa del rey 32 G/A • Ronaldo 22 G/A Haters cry more,en,20220801T13 12 12 000Z,Twitter Android,,0,1,0
1554092627259232261,1508934130200989699,"ansuputisimadre ajeoluwaseun3 Ma guy, Olympics wasn't regarded major trophy That's everyone knew messi zero trophies Argentina FIFA confirmed Finalissma isn't trophy messi won copa America 4 U deceive started watching football last year",en,20220801T13 12 10 000Z,Twitter Android,,0,0,0
1554092617700241410,1393548718448603136,PSG's Lionel Messi moves away Man Utd star list players trophies ,en,20220801T13 12 08 000Z,dlvr it,,0,0,0
1554092583697145857,750588033133645828,LedorStanley expected Messi fan Argentina won’t win sadly lol,en,20220801T13 12 00 000Z,Twitter iPhone,,0,1,0
1554092546778882048,1536031414197567494,MsMelBee1875 Messi gone lol cute lad though ,en,20220801T13 11 51 000Z,Twitter Android,,0,0,0
1554092539778564096,3033181929,Transfer News Arsenal Forward Folarin Balogun set loan move Reims StopSellingPi Lionel Messi Lacazette Berndado Silva Rueben Abati Carter Efe Zack Orji Go Verify BeautyTukura RIAA Gold Calabar breastfeeding Big Wiz,en,20220801T13 11 49 000Z,Twitter Web App,,0,1,0
1554092510875684866,1972909663,DavidFCB10 Messi scared Galtier,en,20220801T13 11 42 000Z,Twitter Android,,0,24,0
1554092481909854208,1473032518156931077,"perealaw Ani7ii comparable, zero intensity back Pele best era, Maradona Messi best modern era",en,20220801T13 11 35 000Z,Twitter iPhone,,0,4,0
1554092434241495040,1175832708930506753,SiempreAlwaysKM laligafrauds thing Messi 30 League goals season possibly make end 6 league goals I don’t Hate guy it’s obvious isn’t comfortable outside personal zone,en,20220801T13 11 24 000Z,Twitter iPhone,,0,2,0
1554092408115265537,1162831469238267905,iampresider earth chlorine catalyst ronaldo messi even tho mbape neymar asamoah gyan suarez didnt obrafuor rice beans grammy award till sportybet kills us thats sarkodie shatta wale stonebwoy wendy wakeup ghana shay didier drogbe,en,20220801T13 11 18 000Z,Twitter iPhone,,0,1,0
1554092405162332161,1480568729540837380,"ReshadRahman FabrizioRomano If Messi returns Barcelona,this current team boom",en,20220801T13 11 17 000Z,Twitter Android,,0,2,0
1554092385717534720,1272954715072950272,PSGINT guys making Messi press dare ,en,20220801T13 11 13 000Z,Twitter Android,,0,21,0
1554092378864005121,1410889715159470084,They decided poll obvs Messi would win ,en,20220801T13 11 11 000Z,Twitter Android,,0,0,1
1554092316226355203,1305075906868846592,ChampionsLeague post deliberately goat Messi,en,20220801T13 10 56 000Z,Twitter iPhone,,0,20,0
1554092246768779266,34051970,"Toby23979790 pendu99 RaysSwiss Bodaalagbe marLFC ESPNFC Frankly,all opposition take Messi game, Barça done U say Messi doesn’t perform big games If u watch, u see that’s exactly throw 3/4 players every time touches ball beat them",en,20220801T13 10 39 000Z,Twitter iPhone,,0,0,0
1554092211494535168,2533868856,RonaldoW7 It doesn't matter many goals players scores messi team get rewards awards lol Protected player ,en,20220801T13 10 31 000Z,Twitter Android,,0,14,0
1554092163843104768,959528418953056256,Neymar says Messi nothing prove anyone //t co/sPnT6d8QWi,en,20220801T13 10 20 000Z,SunNews,,0,0,0
1554092160932352000,1068696800771653639,"At point, Messi could move City he’d still end lower EO Jesus ",en,20220801T13 10 19 000Z,Twitter iPhone,,0,3,0
1554092129881825280,1481564092439609344,barcar08 Fati In mud Xavi tough integrating front 3 Messi goes back barca,en,20220801T13 10 12 000Z,Twitter Android,,0,0,0
1554092074974208000,3033181929,ASUU Strike “Nobody Reached Us” ASUU StopSellingPi Lionel Messi Lacazette Berndado Silva Rueben Abati Carter Efe Zack Orji Go Verify BeautyTukura RIAA Gold Calabar breastfeeding Big Wiz,en,20220801T13 09 58 000Z,Twitter Web App,,0,1,0
1554092072969412608,401279069,Messi looking bounce back PSG peak World Cup //t co/B6VxUSNutL,en,20220801T13 09 58 000Z,Twitter Web App,,0,0,0
1554092052882853888,1343644699366719498,"joelyhansen3 WoolleyWanderer sportbible R9 nowhere Ronaldo, stop embarrassing He’s like Henry level Messi amp Ronaldo stand everyone except Pele amp Maradona ",en,20220801T13 09 53 000Z,Twitter iPhone,,0,7,0
1554092019022438401,1534326316044013570,AbdeGOAT It’s amazing Barca fans use shit like unknown French cup Finalismma say Neymar/Messi big game players Neymar 1 UCL he’s automatically bigger ,en,20220801T13 09 45 000Z,Twitter iPhone,,0,3,0
1554092012948930568,928961507664318464,So unreal Messi TheKingPlaysSunday ,en,20220801T13 09 44 000Z,Twitter iPhone,,0,0,0
1554092006439272449,1496218254490099712,tienftbl Musiala next messi how,en,20220801T13 09 42 000Z,Twitter Android,,0,2,0
1554091999745171458,943573650149650432,"Like Ronaldo fans Messi,they know he’s goat ",en,20220801T13 09 41 000Z,Twitter iPhone,,0,2,0
1554091994246430721,1144151290198601729,"chitowamombe14 CCC, Messi, Federer Winky D",en,20220801T13 09 39 000Z,Twitter Android,,0,1,0
1554091950730534912,1267922566913687552,laligafrauds use excuse poch well Messi well Messi missing 30% matches games wasn't well ,en,20220801T13 09 29 000Z,Twitter Web App,,0,9,0
1554091932594233347,1410889715159470084,"104off64 Messi Neymar might run riots , bhadwe even pressing well last night Back serious footballers",en,20220801T13 09 25 000Z,Twitter Android,,0,0,0
1554091909647372289,1523132633718435840,"Juninho Pernambucano Scoring 77 fee kicks insane positions isn’t talked enough People mention Beckham, Carlos, Nakamura, Messi etc Sorry guy set pieces //t co/R9jNKaASh6",en,20220801T13 09 19 000Z,Twitter Android,,1,2,0
1554091868299747330,2888390437,I'm damm sure messi neymar plays season without mbappe score 30 goals mbappe reduce coz guy egoistic Really get ball know one thing run run run Hope galtier strictly handle type egoistic problem,en,20220801T13 09 09 000Z,Twitter Android,,0,1,0
1554091839736934400,1526240589288980480,"LoyaLHitmanFan Tough, messi",en,20220801T13 09 02 000Z,Twitter Android,,0,1,0
1554091839686189056,1548527771667668992,skworldfootball Messi skill normal body feints ,en,20220801T13 09 02 000Z,Twitter Web App,,0,0,0
1554091806115127296,1528019326288154624,Neymar says Messi nothing prove to anyone ,en,20220801T13 08 54 000Z,WordPress com,,0,0,0
1554091789052690434,3033181929,First Shipment Ukrainian Grain Leaves Port StopSellingPi Lionel Messi Lacazette Berndado Silva Rueben Abati Carter Efe Zack Orji Go Verify BeautyTukura RIAA Gold Calabar breastfeeding Big Wiz,en,20220801T13 08 50 000Z,Twitter Web App,,0,0,0
1554091781477777408,790669092768350210,"Gavinz212 Future Millionaires, succeed believe Information Power Pi network 2022 become legal tender, investors claim | Stop selling pi | Watch Stopsellingpi pinetwork messi cryptocurrency",en,20220801T13 08 48 000Z,Twitter Android,,0,0,0
1554091751496876032,1175849525648527362,tomlinsin jolaolu16 MyuserIDisLyon MebudeY Beamerrboyy mOlamind femigrey I'm sure still PTSDs Messi It extremely filthy ,en,20220801T13 08 41 000Z,Twitter Android,,0,1,0
1554091731213324290,212732867,Are Lionel Messi ,en,20220801T13 08 37 000Z,Twitter iPad,,0,0,0
1554091700863246336,790669092768350210,"PiNewsMedia Future Millionaires, succeed believe Information Power Pi network 2022 become legal tender, investors claim | Stop selling pi | Watch Stopsellingpi pinetwork messi cryptocurrency",en,20220801T13 08 29 000Z,Twitter Android,,0,0,0
1554091679845453824,1520306603529887749,nocontextbolamy doesn't change fact Messi still goat,en,20220801T13 08 24 000Z,Twitter Android,,0,3,0
1554091664301387776,953232501698260992,"cristianopeak People wrong think Ronaldo close Messi Ronaldo much, much better one prove wrong ",en,20220801T13 08 21 000Z,Twitter Web App,,0,0,0
1554091653883129857,971800481403146240,ShanXMessi Remove assists Ronaldo 80 games 55 122 mins per Messi 78 games 49 137 92 mins per Ronaldo 3 individual awards,en,20220801T13 08 18 000Z,Twitter Android,,0,0,0
1554091626519470080,970303768221777920,TotalLeoFCB Rose4151 AfcNabeel Joxhan breathMessi21 Argentina won 2 world cups maradona Messi isn't even argentinian goat living Neymar's shadows Barca PSG Goat,en,20220801T13 08 12 000Z,Twitter Android,,0,0,0
1554091621989240832,1455528461926273036,legentleman10 vaibhavmhjn19 akshatxmessi ShanXMessi Messi 0 wc team like Argentina shame,en,20220801T13 08 10 000Z,Twitter Android,,0,0,0
1554091618323537920,790669092768350210,"mstor168 PiCoreTeam Future Millionaires, succeed believe Information Power Pi network 2022 become legal tender, investors claim | Stop selling pi | Watch Stopsellingpi pinetwork messi cryptocurrency",en,20220801T13 08 10 000Z,Twitter Android,,0,0,0
1554091589131288576,1175849525648527362,"tomlinsin jolaolu16 MyuserIDisLyon MebudeY Beamerrboyy mOlamind femigrey thing Messi Nah Jerome definitely shadow marking, not, He'd dived tackle Little know doomed ",en,20220801T13 08 03 000Z,Twitter Android,,0,3,0
1554091550661033985,1436711614024232965,״Messi doesn't show big games״ ,en,20220801T13 07 53 000Z,Twitter Android,,0,1,0
1554091537981739010,122622593,PSG fans booed Messi Neymar cause overrated French Princess Mbappe plays selfish nigga turtle football Messi Neymar best form without Mbappe FootballWithDME HappyBirthdayDME ,en,20220801T13 07 50 000Z,Twitter Android,,5,8,0
1554091531618979840,790669092768350210,"PiNewsMedia Future Millionaires, succeed believe Information Power Pi network 2022 become legal tender, investors claim | Stop selling pi | Watch Stopsellingpi pinetwork messi cryptocurrency",en,20220801T13 07 49 000Z,Twitter Android,,0,0,0
1554091527344951296,975465089141796865,ryghtanPlus If dont vote Messi youre 10000% cule,en,20220801T13 07 48 000Z,Twitter iPhone,,0,0,0
1554091504016269313,2894152463,fenerbahcche Abuloted goal leahcwilliamson ArsenalWFC She’s better Messi,en,20220801T13 07 42 000Z,Twitter iPhone,,0,1,0
1554091501537280000,2533868856,JaimyRM clearly exposed club merchant lol messi even top legend Barcelona lmao ,en,20220801T13 07 42 000Z,Twitter Android,,0,0,0
1554091470226964480,3924677112, Lionel Messi's jersey sleeve says GOATUndisputed Fact Messi|Messi|UCL ,en,20220801T13 07 34 000Z,Twitter iPhone,,41,482,4
1554091460164722688,412270579,End discourse Messi GOAT TalkYourTalk Messi,en,20220801T13 07 32 000Z,Twitter iPhone,,1,0,1
1554091456159272960,1449424378144382988,"Fifa202333333 Messi1283969192 goal PSGEnglish TeamMessi matter trophy Messi takes ,he’s still greatest player ever ,stop tweeting nonsense doesn’t help",en,20220801T13 07 31 000Z,Twitter iPhone,,0,1,0
1554091435787534344,790669092768350210,"PiRevolutionX PiCoreTeam Future Millionaires, succeed believe Information Power Pi network 2022 become legal tender, investors claim | Stop selling pi | Watch Stopsellingpi pinetwork messi cryptocurrency",en,20220801T13 07 26 000Z,Twitter Android,,0,0,0
1554091431299538945,76110729,ESPNFC CantonaManc players Messi lover runs account,en,20220801T13 07 25 000Z,Twitter iPhone,,0,0,0
1554091416594309122,1148352372403580928,"twitpatrick pendu99 RaysSwiss Bodaalagbe marLFC ESPNFC I aware, that's made Messi best player Koeman era, managed score goals disfunctional Barca side, Ronaldo Man U Ole Rangnick yet gets hate ",en,20220801T13 07 21 000Z,Twitter Android,,0,0,0
1554091369953726467,1498777627003441156,"iamBillz2 14Jersey themarcoliboy NattyLeeCl It won win go school ,you say pen heavy want banter messi , pipe hate ass down",en,20220801T13 07 10 000Z,Twitter Android,,0,0,0
1554091369735536644,1544418418824290304,just imagine messi ronaldo lgbt community raise like Binance ,en,20220801T13 07 10 000Z,Twitter iPhone,,0,0,0
1554091353931485185,790669092768350210,"PiHubUtility Future Millionaires, succeed believe Information Power Pi network 2022 become legal tender, investors claim | Stop selling pi | Watch Stopsellingpi pinetwork messi cryptocurrency",en,20220801T13 07 07 000Z,Twitter Android,,0,0,0
1554091334906318848,1325518517878235137,ALIRA289 amitsuncle LividAmoeba cristianopeak hes messi stan,en,20220801T13 07 02 000Z,Twitter Web App,,0,1,0
1554091313615757312,1118283517585235969,Messi goals big games big games vinicius played Wtf ,en,20220801T13 06 57 000Z,Twitter Android,,0,2,0
1554091271815307264,778269991191846912,LSPNFC MESSI G O others GOOD,en,20220801T13 06 47 000Z,Twitter Android,,0,1,0
1554091255839211521,1437202931003105282,messigoated Undeserved,en,20220801T13 06 43 000Z,Twitter Android,,0,0,0
1554091224000507907,1259575286,Messi followers worst ,en,20220801T13 06 36 000Z,Twitter Web App,,0,1,0
1554091209395785730,1095677538481963012,FabrizioRomano Messi finished ,en,20220801T13 06 32 000Z,Twitter iPhone,,0,2,0
1554091135840436225,1123952759924035589,ChampionsLeague 2 years without messi he’s back uruguay even top 100 striker book,en,20220801T13 06 15 000Z,Twitter iPhone,,0,4,0
1554091072200081408,3411773987,nocontextfooty context messi real king,en,20220801T13 05 59 000Z,Twitter Web App,,0,2,0
1554091058992222209,1427386013547126784,mcfcadam nourmcfc Simple keep money maybe might gotten Messi nkunku,en,20220801T13 05 56 000Z,Twitter Android,,0,1,0
1554091046417702914,790669092768350210,"ExpressPi Future Millionaires, succeed believe Information Power Pi network 2022 become legal tender, investors claim | Stop selling pi | Must Watch Stopsellingpi pinetwork messi cryptocurrency",en,20220801T13 05 53 000Z,Twitter Android,,0,0,0
1554091042240077824,101337039,"goal neymarjr PSGEnglish It enjoyable watching Neymar play alongside Messi Midfield players advancing playing mostly around halfway line If Method New Coach, would exciting creative watching influences overall team play ",en,20220801T13 05 52 000Z,Twitter iPhone,,0,2,0
1554091035915177984,1370336007153807364,"Watch Neymar hilariously presents medal Messi, PSG stars scoring brace side’s 40 Super Cup title victory ",en,20220801T13 05 51 000Z,WordPress com,,0,0,0
1554091033830592516,1522235019820945408,FabrizioRomano better messi,en,20220801T13 05 50 000Z,Twitter iPhone,,0,3,0
1554091012041199617,1159117758568816640,FabrizioRomano Messi city,en,20220801T13 05 45 000Z,Twitter iPhone,,0,1,0
1554090989211582465,34051970,"Toby23979790 pendu99 RaysSwiss Bodaalagbe marLFC ESPNFC know coaches since Pep one tactic give Messi ball amp let thing Valverde, Setien, Koeman, team direction, tactics Nothing ever happened unless Messi made happen commentators always said ",en,20220801T13 05 40 000Z,Twitter iPhone,,0,0,0
1554090980479045632,1550628530316365827,Proof kai havertz better Messi ☺️ ,en,20220801T13 05 38 000Z,Twitter iPhone,,0,4,1
1554090971633438720,1488281177333153800,FabrizioRomano I Blame Messi,en,20220801T13 05 35 000Z,Twitter Web App,,0,4,0
1554090961239785473,1484465561333555200,"NEW Barcelona try bring Leo Messi back club 2023, dream return bfc [FCBarcelona] Source FabrizioRomano ",en,20220801T13 05 33 000Z,Twitter Android,,0,4,0
1554090925701451776,1450148001025040393,Lionel Messi moves clear Cristiano Ronaldo list players most trophies ,en,20220801T13 05 24 000Z,WordPress com,,0,0,0
1554090914984955906,930859410913710089,"jolaolu16 MyuserIDisLyon MebudeY Beamerrboyy mOlamind femigrey Yes was, wasn’t he’ll proactive gone Messi earlier thought protecting Messi going outside favorite left foot, Messi one him",en,20220801T13 05 22 000Z,Twitter iPhone,,0,2,0
1554090878087700481,878298159176437760,MITCHELLBARRON SheikhSafwan25 FUT23News yeah would cool see players like messi Neymar going back south america MLS get decline stage,en,20220801T13 05 13 000Z,Twitter iPhone,,0,0,0
1554090860144656390,141473871,"TjPeddlico danslatts86 sportbible Like I said, watch prime understand rated Watch euro 04, dynamite plenty overhyped English players, say Rooney one stupid wasn’t messi/cr7 level level prime ",en,20220801T13 05 09 000Z,Twitter iPhone,,0,2,0
1554090854960476160,1224834748444561411,"LouisTomlinson love u talk futbol, go leo messi ",en,20220801T13 05 08 000Z,Twitter iPhone,,0,0,0
1554090823536578562,1085220376500670464,GouriCuler Hate tweets everywhere what's going Psg better without Messi wetin dey worry una Let dis people rest abeg,en,20220801T13 05 00 000Z,Twitter Android,,0,0,0
1554090792620269568,1502305829768286212,"ryghtanPlus Bernaldo season, next season Messi",en,20220801T13 04 53 000Z,Twitter Android,,0,0,0
1554090768192659457,568456717,markgoldbridge really see Ronaldo totally positive dressing room Utd force stay Messi banging goals Champions league ,en,20220801T13 04 47 000Z,Twitter Android,,0,0,0
1554090752233414661,1464528251192238084,MadeiraCakes TeamCRonaldo reason Pendu’s sister concerned sharing morphed photos earlier blooper videos Messi’s birthday I hope got answer,en,20220801T13 04 43 000Z,Twitter iPhone,,0,3,0
1554090710013714433,1404394221759574017,N1ZIMEssi heyadihere I never see Madrid page tweeting stuffs Messi Notice barca fans say Ronaldo doesn't club Cristiano Ronaldo hated player hate Real Madrid heyadihere,en,20220801T13 04 33 000Z,Twitter iPhone,,0,0,0
1554090677117632512,1452995276189446153,AbdulAL97 Dembouzz17 Messi hattrick infront culers think would love deserves ,en,20220801T13 04 25 000Z,Twitter iPhone,,0,1,0
1554090675670581251,1547196879045332993," Laporta, Alemany Xavi want initiate talks Messi coming months bring back Barcelona [FabrizioRomano] Messi Barcelona ",en,20220801T13 04 25 000Z,Twitter Android,,0,0,0
1554090672852017152,1296799547088404480,"brfootball I say moment, FCB became club everyone I mean everyone wants see FAIL 1 year ago crying Messi left piss everyone Exit group stage UCL could ironic ""superclub""",en,20220801T13 04 24 000Z,Twitter Web App,,0,0,0
1554090664903712776,790669092768350210,"PiNewsMedia Future Millionaires, succeed believe Information Power Pi network 2022 become legal tender, investors claim | Stop selling pi | Must Watch Stopsellingpi pinetwork messi cryptocurrency",en,20220801T13 04 22 000Z,Twitter Android,,0,0,0
1554090589905453057,790669092768350210,"mstor168 Future Millionaires, succeed believe Information Power Pi network 2022 become legal tender, investors claim | Stop selling pi | Must Watch Stopsellingpi pinetwork messi cryptocurrency",en,20220801T13 04 04 000Z,Twitter Android,,0,0,0
1554090577846845442,1360640454065324039,"HoodDude4 BarcaTimes don't need want back deserves kind departure xavi iniesta got,Messi, Suarez, Rakitic even Alves hopefully get gamper trophy camp Barça poor goodbyes since Iniesta",en,20220801T13 04 02 000Z,Twitter Android,,0,2,0
1554090549644328960,1309689597450948610,FLASHEE QUE HABIA ARROBSDO MESSI ,en,20220801T13 03 55 000Z,Twitter Android,,0,0,0
1554090513363394560,427402823,satvikpai1 asxasxin criminaldo7i Khaleddinho UTDTrey Messi ahead quality quantity idk you’re baffling Anyway whatever makes sleep night ,en,20220801T13 03 46 000Z,Twitter iPhone,,0,0,0
1554090502450020353,1451252344465788928,avsn10 LM7joe10 ronaldo owned Messi last ,en,20220801T13 03 44 000Z,Twitter Web App,,0,2,0
1554090490559176706,1310613781094031362,SK10Football It’s actually 771 Messi now,en,20220801T13 03 41 000Z,Twitter iPhone,,0,4,0
1554090466408247296,1199330613787934720,WATCH PSG star Lionel Messi shows act kindness taking selfie young fan halted security Football LionelMessi,en,20220801T13 03 35 000Z,dlvr it,,0,1,0
1554090458313199618,1487188489385148416,ManagingBarca joan laporta sells kidney first option messi 2023 ,en,20220801T13 03 33 000Z,Twitter Android,,0,0,0
1554090422544343042,790669092768350210,"LearnPi Future Millionaires, succeed believe Information Power Pi network 2022 become legal tender, investors claim | Stop selling pi | Must Watch Stopsellingpi pinetwork messi cryptocurrency",en,20220801T13 03 24 000Z,Twitter Android,,0,0,0
1554090397831516165,1451252344465788928,Branooooooooo captainvarane cristianopeak ronaldo overall match winning goals messi ,en,20220801T13 03 19 000Z,Twitter Web App,,0,0,0
1554090379808755712,1273908456525721600,Back Ao Ashi Ep 17 scored league goals Messi ,en,20220801T13 03 14 000Z,Twitter Web App,,2,1,0
1554090358383947776,1298679088706514944,What shit explanation man stopping buildup blaming Messi fans ,en,20220801T13 03 09 000Z,Twitter Android,,0,3,0
1554090355179536390,2828699370,Classy Messi's goal yesterday Bloomfield stadium ,en,20220801T13 03 08 000Z,Twitter Web App,,0,3,0
1554090344781819904,1050346000626405376,LouisTomlinson Lionesses saw fast thought talk messi ,en,20220801T13 03 06 000Z,Twitter Android,,0,0,0
1554090319657959424,1310613781094031362,FancyPageGh FancyDiMaria Shadrack193 abdallahforreal MrTawfiqgonja NanaAdwoaP eddiekobbiee Ksimurphy BRAINBOSS1 oktranking SilverSportsGh Leo Messi course,en,20220801T13 03 00 000Z,Twitter iPhone,,0,0,0
1554090293481332738,1510560582734426117,"GaryLineker Rooney's one rated strikers I've ever watched, sure talented amp genuinely decent player comparisons worlds greats like Pele, Messi amp van bastan hilarious mention totally unlikable, rude amp serial adulterer ",en,20220801T13 02 54 000Z,Twitter Web App,,0,0,0
1554090286384648193,1328399926921998337,JoshuaUbeku Excuse Messi GOAT ,en,20220801T13 02 52 000Z,Twitter Android,,0,1,0
1554090285092802560,1341735981666463744,ChampionsLeague Messi Barcelona,en,20220801T13 02 52 000Z,Twitter iPhone,,0,1,0
1554090274556633088,1267480778507800578,Can't wait see Messi CR retire toxic fans fanboys ruined everything ,en,20220801T13 02 49 000Z,Twitter Android,,0,3,0
1554090255543930880,2356461407,Curtispeprah Babygal2mami didn't even mention messi ey CR7 stans ,en,20220801T13 02 45 000Z,Twitter Android,,1,1,0
1554090247381667840,1386221712706920451,Planning 9/11 without casualties MLS clubs trying sign Messi I'm done Messi Barca ,en,20220801T13 02 43 000Z,Twitter Android,,0,1,0
1554090235117670402,1178593959137947648,smrijn1 Messicomps If u don't understand u need go back school,en,20220801T13 02 40 000Z,Twitter Android,,0,0,0
1554090189907263488,1313847922560294912,Scenes Messi makes 2022 balloon D'or top 3 nominees ,en,20220801T13 02 29 000Z,Twitter Android,,0,1,0
1554090162115821568,1559359884,Ronaldo lives rent free minds Messi fans,en,20220801T13 02 22 000Z,Twitter iPhone,,0,2,0
1554090079576068097,1332384621376450566,LouisTomlinson Lionesses thought talking messi xjskcnkwcnwk,en,20220801T13 02 03 000Z,Twitter Android,,0,0,0
1554090079248949249,1013166913562832898,Idontga30060669 HK123123123 LightFits MaunyMusica Metzo13MS Well it's counted everyone won messi others feel it's fair let win know won't counted,en,20220801T13 02 03 000Z,Twitter Android,,0,1,0
1554090075893272576,1060958051837100032,TheMasterBucks CONTEXT MESSI IS G O ,en,20220801T13 02 02 000Z,Twitter Android,,1,8,0
1554090039914942469,1483092054154838018,FTBLTakes Messi enters chat,en,20220801T13 01 53 000Z,Twitter iPhone,,0,4,0
1554090020826255360,1470513110003814402,ShanviMessi ShanXMessi Looks like messi chip goal Stunning ,en,20220801T13 01 49 000Z,Twitter Android,,0,1,0
1554090006339362818,1449424378144382988,Khaleddinho NightcrawlerTh3 goal PSGEnglish TeamMessi thing Ronaldo ahead Messi age,en,20220801T13 01 45 000Z,Twitter iPhone,,0,1,0
1554089998244257792,2217710000,LouisTomlinson Lionesses THOUGHT IT SAID LEO MESSI EELWIDOWOD te amo,en,20220801T13 01 43 000Z,Twitter iPhone,,0,0,0
1554089977705021440,706140604330151937,15 years apart Messi still dropping goalkeepers floor ,en,20220801T13 01 38 000Z,Twitter Android,,4,61,0
